,datetime,temp,humidity,precip,preciptype,snowdepth,windgust,windspeed,sealevelpressure,solarradiation,solarenergy,uvindex,severerisk,conditions,year,rains
12234,2013-06-30,85.7,41.4,0.0,0,0.0,0.0,10.5,1007.1,356.8,30.8,10.0,0.0,Clear,2013,False
12235,2013-07-01,84.7,42.3,0.0,0,0.0,0.0,7.6,1007.9,301.9,26.0,10.0,0.0,Clear,2013,False
12236,2013-07-02,84.8,43.6,0.0,0,0.0,25.3,14.9,1008.8,288.5,24.9,10.0,0.0,Clear,2013,False
12237,2013-07-03,83.8,45.3,0.0,0,0.0,21.9,13.5,1008.4,316.0,27.5,9.0,0.0,Clear,2013,False
12238,2013-07-04,87.4,43.0,0.0,0,0.0,18.3,10.5,1004.2,344.8,29.9,10.0,0.0,Clear,2013,False
12239,2013-07-05,73.4,46.7,0.0,0,0.0,25.6,14.5,1004.5,365.9,31.4,10.0,0.0,Clear,2013,False
12240,2013-07-06,70.3,56.6,0.0,0,0.0,17.2,10.5,1006.3,364.0,31.3,10.0,0.0,Clear,2013,False
12241,2013-07-07,73.1,49.9,0.0,0,0.0,0.0,12.8,1007.7,366.2,31.6,10.0,0.0,Clear,2013,False
12242,2013-07-08,74.1,45.6,0.0,0,0.0,0.0,8.8,1011.3,369.3,31.8,10.0,0.0,Clear,2013,False
12243,2013-07-09,79.6,41.1,0.0,0,0.0,0.0,7.8,1013.7,364.2,31.3,10.0,0.0,Clear,2013,False
12244,2013-07-10,76.7,43.7,0.0,0,0.0,21.9,14.0,1011.5,346.0,30.0,10.0,0.0,Clear,2013,False
12245,2013-07-11,69.1,55.0,0.0,0,0.0,20.8,12.0,1010.8,365.1,31.6,10.0,0.0,Clear,2013,False
12246,2013-07-12,69.5,56.7,0.0,0,0.0,21.9,12.7,1011.1,364.3,31.5,10.0,0.0,Clear,2013,False
12247,2013-07-13,74.8,45.3,0.0,0,0.0,0.0,10.0,1011.6,365.5,31.5,10.0,0.0,Clear,2013,False
12248,2013-07-14,73.8,46.7,0.0,0,0.0,0.0,12.1,1012.0,360.5,31.2,10.0,0.0,Clear,2013,False
12249,2013-07-15,67.2,57.4,0.0,0,0.0,24.2,14.7,1009.6,355.1,30.6,10.0,0.0,Clear,2013,False
12250,2013-07-16,64.4,64.7,0.0,0,0.0,24.2,15.1,1012.2,359.0,31.0,10.0,0.0,Clear,2013,False
12251,2013-07-17,69.9,57.9,0.0,0,0.0,17.2,10.8,1016.0,363.1,31.5,10.0,0.0,Clear,2013,False
12252,2013-07-18,74.1,51.2,0.0,0,0.0,0.0,10.2,1014.1,361.2,31.4,10.0,0.0,Clear,2013,False
12253,2013-07-19,76.1,49.8,0.0,0,0.0,16.1,10.8,1010.1,351.3,30.2,10.0,0.0,Clear,2013,False
12254,2013-07-20,75.9,50.4,0.0,0,0.0,0.0,10.9,1006.8,344.3,29.7,10.0,0.0,Clear,2013,False
12255,2013-07-21,75.7,46.8,0.0,0,0.0,24.2,14.6,1006.7,341.9,29.6,10.0,0.0,Clear,2013,False
12256,2013-07-22,76.2,41.4,0.0,0,0.0,27.3,21.1,1011.4,249.2,21.6,6.0,0.0,Clear,2013,False
12257,2013-07-23,77.2,39.2,0.0,0,0.0,19.5,14.5,1013.2,263.3,22.8,8.0,0.0,Clear,2013,False
12258,2013-07-24,78.2,45.8,0.0,0,0.0,0.0,9.4,1012.0,340.5,29.5,10.0,0.0,Clear,2013,False
12259,2013-07-25,77.4,47.4,0.0,0,0.0,21.9,12.9,1011.9,249.7,21.5,9.0,0.0,Clear,2013,False
12260,2013-07-26,73.6,52.7,0.0,0,0.0,16.1,10.3,1014.5,341.0,29.4,10.0,0.0,Clear,2013,False
12261,2013-07-27,71.4,57.8,0.0,0,0.0,18.3,13.7,1011.8,339.7,29.3,10.0,0.0,Clear,2013,False
12262,2013-07-28,69.2,60.7,0.0,0,0.0,19.7,14.8,1008.3,335.8,29.1,10.0,0.0,Clear,2013,False
12263,2013-07-29,65.2,63.7,0.0,0,0.0,26.4,16.7,1011.5,308.5,26.7,10.0,0.0,Clear,2013,False
12264,2013-07-30,68.6,60.2,0.0,0,0.0,32.2,12.2,1015.8,331.3,28.6,10.0,0.0,Clear,2013,False
12265,2013-07-31,68.6,57.3,0.0,0,0.0,21.9,13.5,1015.1,338.8,29.3,10.0,0.0,Clear,2013,False
12266,2013-08-01,69.4,52.8,0.0,0,0.0,21.9,13.1,1014.2,350.2,30.2,10.0,0.0,Clear,2013,False
12267,2013-08-02,72.3,50.6,0.0,0,0.0,16.1,9.8,1011.9,343.7,29.9,10.0,0.0,Clear,2013,False
12268,2013-08-03,70.6,53.5,0.0,0,0.0,0.0,9.7,1012.0,341.4,29.5,10.0,0.0,Clear,2013,False
12269,2013-08-04,68.4,58.8,0.0,0,0.0,20.8,13.2,1013.0,336.9,29.1,10.0,0.0,Clear,2013,False
12270,2013-08-05,68.2,58.9,0.0,0,0.0,21.9,12.7,1013.6,339.1,29.1,10.0,0.0,Clear,2013,False
12271,2013-08-06,65.5,63.4,0.0,0,0.0,24.2,14.4,1013.8,329.7,28.4,10.0,0.0,Clear,2013,False
12272,2013-08-07,65.4,65.9,0.0,0,0.0,23.0,13.7,1016.2,323.1,28.0,10.0,0.0,Clear,2013,False
12273,2013-08-08,67.4,62.6,0.0,0,0.0,18.3,13.7,1014.1,330.9,28.8,10.0,0.0,Clear,2013,False
12274,2013-08-09,66.2,64.6,0.0,0,0.0,23.0,14.1,1012.5,324.3,28.0,10.0,0.0,Clear,2013,False
12275,2013-08-10,67.9,63.7,0.0,0,0.0,19.5,11.5,1014.5,321.5,27.8,10.0,0.0,Clear,2013,False
12276,2013-08-11,70.8,60.6,0.0,0,0.0,0.0,9.3,1013.8,327.2,28.2,10.0,0.0,Clear,2013,False
12277,2013-08-12,71.6,54.1,0.0,0,0.0,0.0,11.2,1013.0,323.8,28.1,10.0,0.0,Clear,2013,False
12278,2013-08-13,75.1,45.9,0.0,0,0.0,0.0,9.0,1012.8,331.3,28.6,10.0,0.0,Clear,2013,False
12279,2013-08-14,75.1,47.5,0.0,0,0.0,18.3,11.1,1011.9,331.1,28.6,10.0,0.0,Clear,2013,False
12280,2013-08-15,75.8,57.6,0.0,0,0.0,19.5,12.4,1011.8,324.3,27.9,10.0,0.0,Clear,2013,False
12281,2013-08-16,77.4,56.2,0.0,0,0.0,18.3,11.6,1012.6,317.3,27.4,9.0,0.0,Clear,2013,False
12282,2013-08-17,75.2,51.3,0.0,0,0.0,19.5,9.4,1011.6,293.2,25.2,9.0,0.0,Clear,2013,False
12283,2013-08-18,79.4,50.4,0.0,0,0.0,0.0,7.5,1009.1,226.6,19.6,8.0,0.0,Clear,2013,False
12284,2013-08-19,82.6,46.2,0.0,0,0.0,0.0,11.7,1008.7,276.3,24.0,9.0,0.0,Clear,2013,False
12285,2013-08-20,76.3,52.4,0.0,0,0.0,18.3,11.1,1008.8,296.1,25.5,9.0,0.0,Clear,2013,False
12286,2013-08-21,72.1,53.1,0.0,0,0.0,19.5,11.5,1010.2,305.7,26.4,9.0,0.0,Clear,2013,False
12287,2013-08-22,68.7,57.7,0.0,0,0.0,18.9,12.3,1011.1,301.4,25.9,9.0,0.0,Clear,2013,False
12288,2013-08-23,69.2,59.8,0.0,0,0.0,0.0,9.1,1010.0,302.7,26.2,9.0,0.0,Clear,2013,False
12289,2013-08-24,71.3,55.6,0.0,0,0.0,21.9,15.2,1009.1,297.4,25.6,9.0,0.0,Clear,2013,False
12290,2013-08-25,72.7,62.0,0.0,0,0.0,20.8,13.1,1011.5,290.1,25.1,9.0,0.0,Clear,2013,False
12291,2013-08-26,70.8,58.3,0.0,0,0.0,17.2,9.8,1013.0,301.2,26.1,9.0,0.0,Clear,2013,False
12292,2013-08-27,72.4,53.7,0.0,0,0.0,18.3,12.9,1009.8,296.4,25.6,9.0,0.0,Clear,2013,False
12293,2013-08-28,73.6,57.8,0.0,0,0.0,17.2,11.4,1010.3,297.3,25.7,9.0,0.0,Clear,2013,False
12294,2013-08-29,74.1,60.4,0.0,0,0.0,0.0,9.2,1014.2,297.2,25.9,9.0,0.0,Clear,2013,False
12295,2013-08-30,77.1,54.9,0.0,0,0.0,0.0,9.0,1014.1,297.5,25.7,9.0,0.0,Clear,2013,False
12296,2013-08-31,75.6,48.2,0.0,0,0.0,20.8,14.3,1011.8,271.2,23.4,9.0,0.0,Clear,2013,False
12297,2013-09-01,73.4,52.9,0.0,0,0.0,23.0,16.3,1011.2,256.4,22.0,8.0,0.0,Partially cloudy,2013,False
12298,2013-09-02,71.5,67.4,0.09,rain,0.0,0.0,8.4,1011.8,162.7,14.0,5.0,0.0,"Rain, Partially cloudy",2013,True
12299,2013-09-03,71.7,55.9,0.0,0,0.0,19.5,11.5,1012.9,288.8,24.9,9.0,0.0,Clear,2013,False
12300,2013-09-04,71.0,58.1,0.0,0,0.0,20.8,10.9,1013.8,287.5,24.8,9.0,0.0,Clear,2013,False
12301,2013-09-05,70.8,57.1,0.0,0,0.0,0.0,13.1,1013.4,289.3,24.9,9.0,0.0,Clear,2013,False
12302,2013-09-06,73.2,50.7,0.0,0,0.0,20.8,13.1,1012.5,288.2,24.8,9.0,0.0,Clear,2013,False
12303,2013-09-07,76.2,42.7,0.0,0,0.0,0.0,5.6,1009.7,278.7,24.1,9.0,0.0,Clear,2013,False
12304,2013-09-08,78.4,42.4,0.0,0,0.0,16.1,10.5,1008.4,278.0,23.9,9.0,0.0,Clear,2013,False
12305,2013-09-09,79.4,42.9,0.0,0,0.0,0.0,7.4,1005.7,262.3,22.5,8.0,0.0,Clear,2013,False
12306,2013-09-10,71.6,58.2,0.0,0,0.0,26.4,15.9,1006.7,265.8,22.9,9.0,0.0,Clear,2013,False
12307,2013-09-11,68.4,66.6,0.0,0,0.0,21.9,12.4,1012.5,237.6,20.4,8.0,0.0,Clear,2013,False
12308,2013-09-12,70.3,65.7,0.0,0,0.0,17.2,10.9,1012.2,266.5,22.8,9.0,0.0,Clear,2013,False
12309,2013-09-13,71.7,61.0,0.0,0,0.0,16.1,10.6,1008.7,260.3,22.5,8.0,0.0,Clear,2013,False
12310,2013-09-14,69.7,60.8,0.0,0,0.0,20.8,10.0,1006.3,266.1,23.0,9.0,0.0,Clear,2013,False
12311,2013-09-15,68.8,60.6,0.0,0,0.0,17.2,10.7,1007.9,265.8,22.8,9.0,0.0,Clear,2013,False
12312,2013-09-16,70.4,62.2,0.0,0,0.0,16.1,9.9,1009.2,266.2,23.0,9.0,0.0,Clear,2013,False
12313,2013-09-17,68.7,56.9,0.0,0,0.0,26.4,11.2,1008.9,262.6,22.7,8.0,0.0,Clear,2013,False
12314,2013-09-18,70.9,40.6,0.0,0,0.0,24.4,17.2,1010.3,269.6,23.2,9.0,0.0,Clear,2013,False
12315,2013-09-19,70.4,44.2,0.0,0,0.0,0.0,5.3,1008.6,266.0,23.1,9.0,0.0,Clear,2013,False
12316,2013-09-20,68.5,53.9,0.0,0,0.0,26.4,17.2,1007.8,255.4,21.9,8.0,0.0,Clear,2013,False
12317,2013-09-21,62.9,79.3,0.46,rain,0.0,19.5,11.1,1009.8,130.3,11.1,7.0,0.0,"Rain, Partially cloudy",2013,True
12318,2013-09-22,62.5,72.2,0.0,0,0.0,0.0,7.9,1013.9,250.7,21.5,8.0,0.0,Partially cloudy,2013,False
12319,2013-09-23,67.0,64.8,0.0,0,0.0,9.2,6.9,1014.4,253.1,21.8,8.0,0.0,Clear,2013,False
12320,2013-09-24,67.4,61.3,0.0,0,0.0,27.5,17.0,1012.1,248.7,21.5,8.0,0.0,Clear,2013,False
12321,2013-09-25,62.3,52.1,0.0,0,0.0,27.5,13.9,1010.9,247.6,21.3,8.0,0.0,Partially cloudy,2013,False
12322,2013-09-26,64.3,37.6,0.0,0,0.0,29.5,20.5,1011.3,251.3,21.8,8.0,0.0,Clear,2013,False
12323,2013-09-27,63.8,39.8,0.0,0,0.0,20.8,10.4,1016.9,248.8,21.5,8.0,0.0,Clear,2013,False
12324,2013-09-28,65.5,43.1,0.0,0,0.0,17.2,9.3,1017.0,238.0,20.4,8.0,0.0,Clear,2013,False
12325,2013-09-29,67.0,66.5,0.0,0,0.0,18.3,12.5,1017.5,232.3,20.0,8.0,0.0,Clear,2013,False
12326,2013-09-30,67.9,70.9,0.0,0,0.0,19.5,12.7,1016.1,222.5,19.2,8.0,0.0,Partially cloudy,2013,False
12327,2013-10-01,63.4,57.6,0.0,0,0.0,0.0,8.1,1013.9,233.4,20.2,8.0,0.0,Clear,2013,False
12328,2013-10-02,64.5,50.1,0.0,0,0.0,0.0,8.6,1013.5,226.1,19.5,8.0,0.0,Clear,2013,False
12329,2013-10-03,65.2,30.2,0.0,0,0.0,36.4,27.3,1015.2,238.7,20.6,8.0,0.0,Clear,2013,False
12330,2013-10-04,68.7,23.1,0.0,0,0.0,31.1,23.0,1017.0,238.4,20.6,8.0,0.0,Clear,2013,False
12331,2013-10-05,63.8,34.4,0.0,0,0.0,0.0,5.9,1021.0,235.6,20.5,8.0,0.0,Clear,2013,False
12332,2013-10-06,62.9,47.8,0.0,0,0.0,0.0,4.8,1018.5,199.9,17.1,7.0,0.0,Clear,2013,False
12333,2013-10-07,65.7,42.3,0.0,0,0.0,0.0,5.3,1013.3,215.5,18.6,8.0,0.0,Clear,2013,False
12334,2013-10-08,63.3,41.1,0.0,0,0.0,18.3,13.2,1009.4,200.7,17.5,7.0,0.0,Clear,2013,False
12335,2013-10-09,62.9,39.6,0.0,0,0.0,26.7,16.2,1003.4,196.9,17.1,7.0,0.0,Clear,2013,False
12336,2013-10-10,61.1,51.7,0.0,0,0.0,19.5,8.9,1011.5,211.8,18.2,7.0,0.0,Clear,2013,False
12337,2013-10-11,60.4,59.4,0.0,0,0.0,0.0,7.3,1015.9,211.1,18.2,7.0,0.0,Clear,2013,False
12338,2013-10-12,59.5,60.9,0.0,0,0.0,16.1,9.3,1013.4,199.2,17.1,7.0,0.0,Clear,2013,False
12339,2013-10-13,62.0,47.4,0.0,0,0.0,21.9,14.3,1014.7,207.8,18.0,7.0,0.0,Clear,2013,False
12340,2013-10-14,60.3,46.6,0.0,0,0.0,0.0,8.8,1017.8,208.5,18.0,7.0,0.0,Clear,2013,False
12341,2013-10-15,62.7,40.8,0.0,0,0.0,23.0,15.1,1015.7,211.4,18.2,7.0,0.0,Clear,2013,False
12342,2013-10-16,60.8,45.5,0.0,0,0.0,0.0,5.0,1017.4,169.2,14.8,6.0,0.0,Clear,2013,False
12343,2013-10-17,61.6,48.6,0.0,0,0.0,0.0,7.1,1016.5,202.6,17.5,7.0,0.0,Clear,2013,False
12344,2013-10-18,60.7,52.0,0.0,0,0.0,0.0,3.7,1015.8,201.9,17.3,7.0,0.0,Clear,2013,False
12345,2013-10-19,62.6,51.8,0.0,0,0.0,0.0,6.4,1016.7,197.6,17.0,7.0,0.0,Clear,2013,False
12346,2013-10-20,63.0,51.5,0.0,0,0.0,0.0,5.6,1014.1,196.8,17.0,7.0,0.0,Clear,2013,False
12347,2013-10-21,62.4,54.7,0.0,0,0.0,0.0,4.4,1013.6,191.8,16.7,7.0,0.0,Clear,2013,False
12348,2013-10-22,63.1,57.1,0.0,0,0.0,0.0,6.9,1014.2,189.3,16.2,7.0,0.0,Clear,2013,False
12349,2013-10-23,62.4,56.7,0.0,0,0.0,0.0,6.5,1012.3,187.7,16.0,7.0,0.0,Clear,2013,False
12350,2013-10-24,57.2,68.7,0.0,0,0.0,0.0,8.5,1015.0,185.7,15.9,7.0,0.0,Clear,2013,False
12351,2013-10-25,58.1,65.4,0.0,0,0.0,0.0,6.5,1019.2,159.0,13.6,6.0,0.0,Clear,2013,False
12352,2013-10-26,60.0,61.3,0.0,0,0.0,0.0,7.1,1018.4,183.0,15.8,7.0,0.0,Clear,2013,False
12353,2013-10-27,54.9,69.5,0.0,0,0.0,40.5,25.1,1009.6,179.9,15.7,7.0,0.0,Clear,2013,False
12354,2013-10-28,55.0,63.6,0.0,0,0.0,0.0,14.0,1005.6,107.7,9.3,4.0,0.0,Partially cloudy,2013,False
12355,2013-10-29,56.3,64.5,0.0,0,0.0,0.0,6.0,1014.4,134.4,11.5,5.0,0.0,Partially cloudy,2013,False
12356,2013-10-30,53.4,72.0,0.0,0,0.0,0.0,7.4,1019.1,172.6,15.0,6.0,0.0,Clear,2013,False
12357,2013-10-31,53.9,69.0,0.0,0,0.0,0.0,4.1,1020.0,171.3,14.8,6.0,0.0,Clear,2013,False
12358,2013-11-01,56.5,65.6,0.0,0,0.0,0.0,4.9,1019.1,172.0,14.8,6.0,0.0,Clear,2013,False
12359,2013-11-02,57.5,64.0,0.0,0,0.0,0.0,10.2,1014.2,149.2,13.0,6.0,0.0,Clear,2013,False
12360,2013-11-03,57.5,32.3,0.0,0,170.1,30.9,22.8,1014.5,114.5,10.3,6.0,0.0,Clear,2013,False
12361,2013-11-04,58.4,32.2,0.0,0,235.0,31.3,23.7,1014.4,169.0,14.8,6.0,0.0,Clear,2013,False
12362,2013-11-05,55.8,41.1,0.0,0,0.0,0.0,15.3,1020.9,161.7,13.9,6.0,0.0,Clear,2013,False
12363,2013-11-06,55.6,51.8,0.0,0,0.0,0.0,4.0,1023.6,145.4,12.5,6.0,0.0,Clear,2013,False
12364,2013-11-07,59.1,52.8,0.0,0,0.0,0.0,6.9,1019.8,137.8,11.8,5.0,0.0,Clear,2013,False
12365,2013-11-08,56.8,57.6,0.0,0,0.0,0.0,2.8,1016.4,156.9,13.5,6.0,0.0,Clear,2013,False
12366,2013-11-09,56.1,63.1,0.0,0,0.0,0.0,4.0,1016.0,154.6,13.3,6.0,0.0,Clear,2013,False
12367,2013-11-10,55.1,66.7,0.0,0,0.0,0.0,4.0,1018.1,153.6,13.2,6.0,0.0,Clear,2013,False
12368,2013-11-11,54.0,70.0,0.0,0,0.0,0.0,5.4,1019.7,108.2,9.3,5.0,0.0,Clear,2013,False
12369,2013-11-12,59.6,56.5,0.0,0,0.0,0.0,8.6,1023.0,125.1,10.9,5.0,0.0,Partially cloudy,2013,False
12370,2013-11-13,57.3,64.5,0.0,0,0.0,0.0,7.7,1021.1,148.3,12.9,6.0,0.0,Clear,2013,False
12371,2013-11-14,54.7,74.6,0.0,0,0.0,0.0,5.4,1015.2,116.2,10.0,5.0,0.0,Clear,2013,False
12372,2013-11-15,53.7,58.5,0.0,0,0.0,20.8,13.6,1008.2,147.7,12.9,6.0,0.0,Clear,2013,False
12373,2013-11-16,52.6,63.2,0.0,0,0.0,16.1,7.7,1009.5,142.0,12.2,6.0,0.0,Clear,2013,False
12374,2013-11-17,49.2,79.2,0.0,0,0.0,0.0,4.7,1016.4,139.2,12.1,6.0,0.0,Clear,2013,False
12375,2013-11-18,50.3,78.2,0.0,0,0.0,0.0,9.1,1019.2,89.2,7.6,5.0,0.0,Clear,2013,False
12376,2013-11-19,55.4,81.5,0.25,rain,0.0,0.0,6.2,1017.1,45.8,4.0,2.0,0.0,"Rain, Overcast",2013,True
12377,2013-11-20,55.6,95.0,0.34,rain,0.0,19.4,10.6,1012.3,49.5,4.2,3.0,0.0,"Rain, Overcast",2013,True
12378,2013-11-21,54.3,51.9,0.16,rain,108.1,38.0,25.8,1013.5,105.4,9.2,5.0,0.0,"Rain, Partially cloudy",2013,True
12379,2013-11-22,55.8,32.8,0.0,0,0.0,35.7,23.2,1015.4,133.5,11.4,5.0,0.0,Clear,2013,False
12380,2013-11-23,47.8,79.6,0.0,0,0.0,0.0,7.2,1017.4,135.3,11.6,5.0,0.0,Clear,2013,False
12381,2013-11-24,48.1,78.2,0.0,0,0.0,0.0,4.8,1022.2,134.3,11.6,5.0,0.0,Clear,2013,False
12382,2013-11-25,47.9,78.0,0.0,0,0.0,0.0,5.5,1025.8,134.1,11.6,5.0,0.0,Clear,2013,False
12383,2013-11-26,48.0,74.2,0.0,0,0.0,0.0,5.6,1022.4,75.0,6.5,4.0,0.0,Clear,2013,False
12384,2013-11-27,50.9,71.6,0.0,0,0.0,0.0,8.0,1014.2,87.3,7.6,5.0,0.0,Clear,2013,False
12385,2013-11-28,53.0,66.9,0.0,0,0.0,0.0,4.7,1014.2,93.7,8.1,4.0,0.0,Clear,2013,False
12386,2013-11-29,51.3,69.1,0.0,0,0.0,0.0,4.8,1020.7,128.2,11.1,5.0,0.0,Clear,2013,False
12387,2013-11-30,50.8,72.1,0.0,0,0.0,0.0,5.4,1023.8,115.7,9.9,5.0,0.0,Clear,2013,False
12388,2013-12-01,50.3,74.4,0.0,0,0.0,0.0,3.6,1025.2,127.2,11.0,5.0,0.0,Clear,2013,False
12389,2013-12-02,50.9,76.6,0.0,0,0.0,16.1,11.0,1018.4,122.2,10.7,5.0,0.0,Clear,2013,False
12390,2013-12-03,51.1,52.7,0.0,0,0.0,28.1,19.0,1011.1,97.3,8.4,4.0,0.0,Partially cloudy,2013,False
12391,2013-12-04,39.4,41.5,0.0,0,0.0,26.4,16.5,1016.6,131.3,11.3,5.0,0.0,Clear,2013,False
12392,2013-12-05,36.3,46.7,0.0,0,0.0,19.5,10.3,1020.4,128.8,11.2,5.0,0.0,Clear,2013,False
12393,2013-12-06,37.1,65.6,0.26,rain,0.0,27.9,16.9,1019.9,81.7,7.0,4.0,0.0,"Rain, Partially cloudy",2013,True
12394,2013-12-07,38.5,76.3,0.13,rain,70.1,24.7,14.1,1018.4,118.2,10.3,5.0,0.0,"Rain, Partially cloudy",2013,True
12395,2013-12-08,33.2,69.1,0.0,0,0.0,0.0,11.1,1025.8,124.8,10.8,5.0,0.0,Clear,2013,False
12396,2013-12-09,34.0,66.7,0.0,0,0.0,0.0,5.9,1029.2,128.3,11.1,5.0,0.0,Clear,2013,False
12397,2013-12-10,36.4,69.8,0.0,0,0.0,0.0,5.4,1027.0,123.5,10.7,5.0,0.0,Clear,2013,False
12398,2013-12-11,38.6,69.8,0.0,0,0.0,0.0,5.3,1024.0,124.2,10.7,5.0,0.0,Clear,2013,False
12399,2013-12-12,40.0,71.9,0.0,0,0.0,0.0,5.1,1023.9,124.7,10.7,5.0,0.0,Clear,2013,False
12400,2013-12-13,42.5,69.4,0.0,0,0.0,0.0,6.6,1025.0,112.4,9.7,5.0,0.0,Clear,2013,False
12401,2013-12-14,42.9,70.7,0.0,0,0.0,0.0,4.7,1028.3,121.2,10.5,5.0,0.0,Clear,2013,False
12402,2013-12-15,42.3,74.7,0.0,0,0.0,0.0,3.2,1027.1,121.4,10.6,5.0,0.0,Clear,2013,False
12403,2013-12-16,44.0,74.0,0.0,0,0.0,0.0,3.2,1023.3,104.1,8.9,4.0,0.0,Clear,2013,False
12404,2013-12-17,46.6,73.2,0.0,0,0.0,0.0,4.3,1020.7,67.7,5.8,3.0,0.0,Clear,2013,False
12405,2013-12-18,47.5,74.4,0.0,0,0.0,0.0,4.3,1012.3,109.2,9.4,5.0,0.0,Clear,2013,False
12406,2013-12-19,48.6,55.1,0.0,0,203.5,65.5,25.0,1008.6,94.5,8.2,4.0,0.0,Clear,2013,False
12407,2013-12-20,48.0,32.6,0.0,0,0.0,28.9,16.8,1014.5,119.7,10.5,5.0,0.0,Clear,2013,False
12408,2013-12-21,44.1,65.3,0.0,0,0.0,0.0,5.4,1016.8,118.9,10.4,5.0,0.0,Clear,2013,False
12409,2013-12-22,44.8,67.0,0.0,0,0.0,0.0,2.7,1023.3,117.4,10.1,5.0,0.0,Clear,2013,False
12410,2013-12-23,46.7,68.4,0.0,0,0.0,0.0,6.5,1028.1,118.6,10.4,5.0,0.0,Clear,2013,False
12411,2013-12-24,46.6,71.7,0.0,0,0.0,0.0,5.7,1025.4,120.2,10.5,5.0,0.0,Clear,2013,False
12412,2013-12-25,45.2,76.1,0.0,0,0.0,0.0,6.5,1025.2,122.5,10.6,5.0,0.0,Clear,2013,False
12413,2013-12-26,44.6,71.9,0.0,0,0.0,0.0,4.0,1024.2,123.2,10.6,5.0,0.0,Clear,2013,False
12414,2013-12-27,42.9,71.9,0.0,0,0.0,0.0,4.3,1023.1,69.0,6.0,4.0,0.0,Clear,2013,False
12415,2013-12-28,47.4,57.6,0.0,0,0.0,28.9,14.2,1018.9,124.3,10.7,5.0,0.0,Clear,2013,False
12416,2013-12-29,44.4,65.6,0.0,0,0.0,0.0,5.4,1021.1,123.8,10.7,5.0,0.0,Clear,2013,False
12417,2013-12-30,44.8,69.1,0.0,0,0.0,0.0,4.6,1023.8,111.9,9.8,5.0,0.0,Clear,2013,False
12418,2013-12-31,46.2,64.8,0.0,0,0.0,0.0,7.2,1023.0,87.6,7.4,4.0,0.0,Clear,2013,False
12419,2014-01-01,44.1,66.5,0.0,0,0.0,0.0,5.1,1021.9,101.6,8.8,4.0,0.0,Clear,2014,False
12420,2014-01-02,46.7,65.9,0.0,0,0.0,0.0,5.6,1020.5,119.0,10.4,5.0,0.0,Clear,2014,False
12421,2014-01-03,47.1,67.9,0.0,0,0.0,0.0,5.0,1016.9,117.7,10.2,5.0,0.0,Clear,2014,False
12422,2014-01-04,46.9,60.7,0.0,0,0.0,0.0,10.7,1016.7,124.0,10.7,5.0,0.0,Clear,2014,False
12423,2014-01-05,46.0,53.0,0.0,0,0.0,0.0,3.6,1021.7,125.9,10.7,5.0,0.0,Clear,2014,False
12424,2014-01-06,46.1,59.7,0.0,0,0.0,0.0,4.1,1023.9,56.4,4.8,3.0,0.0,Clear,2014,False
12425,2014-01-07,48.0,53.2,0.0,0,0.0,0.0,5.9,1021.4,117.6,10.1,5.0,0.0,Clear,2014,False
12426,2014-01-08,45.2,82.4,0.0,0,0.0,0.0,5.9,1021.9,76.7,6.5,4.0,0.0,Partially cloudy,2014,False
12427,2014-01-09,49.3,78.9,0.0,0,0.0,0.0,7.9,1022.6,110.8,9.7,5.0,0.0,Partially cloudy,2014,False
12428,2014-01-10,46.6,78.8,0.0,0,0.0,0.0,4.8,1023.7,115.5,10.0,5.0,0.0,Clear,2014,False
12429,2014-01-11,48.7,81.5,0.0,0,0.0,31.1,10.1,1022.5,32.4,2.8,1.0,0.0,Partially cloudy,2014,False
12430,2014-01-12,49.1,65.9,0.0,0,0.0,31.1,23.7,1026.4,120.4,10.4,5.0,0.0,Clear,2014,False
12431,2014-01-13,47.2,66.5,0.0,0,0.0,0.0,6.2,1030.1,135.3,11.7,5.0,0.0,Clear,2014,False
12432,2014-01-14,45.4,70.7,0.0,0,0.0,0.0,4.5,1029.8,135.5,11.7,5.0,0.0,Clear,2014,False
12433,2014-01-15,47.5,68.6,0.0,0,0.0,0.0,3.5,1026.3,136.2,11.7,5.0,0.0,Clear,2014,False
12434,2014-01-16,47.5,65.9,0.0,0,0.0,0.0,2.8,1022.9,140.2,12.0,6.0,0.0,Clear,2014,False
12435,2014-01-17,48.3,61.4,0.0,0,0.0,0.0,7.6,1021.7,139.9,12.0,6.0,0.0,Clear,2014,False
12436,2014-01-18,46.6,61.6,0.0,0,0.0,0.0,3.7,1020.3,141.8,12.1,6.0,0.0,Clear,2014,False
12437,2014-01-19,47.5,59.7,0.0,0,0.0,0.0,5.8,1019.9,142.3,12.1,6.0,0.0,Clear,2014,False
12438,2014-01-20,47.5,56.2,0.0,0,0.0,0.0,5.6,1021.8,138.0,11.9,6.0,0.0,Clear,2014,False
12439,2014-01-21,47.4,55.4,0.0,0,0.0,0.0,9.1,1023.4,143.3,12.1,6.0,0.0,Clear,2014,False
12440,2014-01-22,46.8,53.6,0.0,0,0.0,0.0,3.6,1017.7,145.0,12.6,6.0,0.0,Clear,2014,False
12441,2014-01-23,49.3,51.7,0.0,0,0.0,0.0,4.9,1013.9,143.1,12.3,6.0,0.0,Clear,2014,False
12442,2014-01-24,55.0,43.7,0.0,0,0.0,0.0,7.5,1020.9,128.8,11.0,5.0,0.0,Clear,2014,False
