,Year,Company Name,CEC Plant ID,Plant Name,State,Capacity (MW),Net MWh,type
1161,2020.0,Not Available,S9009,Mariani Packing Co. Inc.,CA,1.0,1622.0,pv
1162,2020.0,Onward Energy,S0412,Maricopa West Solar PV,CA,20.0,41676.0,pv
1163,2020.0,Not Available,S9068,Market & Second Inc/Real Energy,CA,1.0,1622.0,pv
1164,2020.0,EDF Renewable Energy Inc,S0712,Maverick Solar,CA,125.0,9789.0,pv
1165,2020.0,EDF Renewable Energy Inc,S0713,Maverick Solar 4,CA,100.0,5168.0,pv
1166,2020.0,Not Available,S9034,Maxco Supply Inc.,CA,1.0,1622.0,pv
1167,2020.0,McCoy Solar LLC,S0346,McCoy Solar LLC,CA,250.0,569161.0,pv
1168,2020.0,S-Power (Sustainable Power Group),S0665,MCE Richmond Solar PV Project,CA,10.5,20455.0,pv
1169,2020.0,AxInfra US LP,S0180,McHenry Solar Plant,CA,25.5,61170.0,pv
1170,2020.0,Merced Solar LLC,S0429,Merced Solar,CA,1.5,3868.0,pv
1171,2020.0,X-Elio North America Inc.,S0162,Meridian (Paso Robles Solar LLC),CA,1.1,1759.0,pv
1172,2020.0,NLP Granger A82 LLC,S0584,Mesa Crest (Lilac),CA,3.0,7284.0,pv
1173,2020.0,Not Available,S9132,Mid Valley Dairy,CA,1.5,2432.0,pv
1174,2020.0,X-Elio North America Inc.,S0522,Midway Solar Farm I,CA,49.9,106641.0,pv
1175,2020.0,Dominion Energy,S0600,"Midway Solar Farm II (96WI 8ME, LLC)",CA,30.8,73903.0,pv
1176,2020.0,Not Available,S0595,Milliken Landfill Solar,CA,3.0,4770.0,pv
1177,2020.0,Mission Solar LLC,S0430,Mission Solar,CA,1.5,4008.0,pv
1178,2020.0,Not Available,S9205,MJ Power LLC,CA,1.5,2628.0,pv
1179,2020.0,Tesla Inc.,S0621,Monterey Regional Water Pollution Control Agency,CA,1.1,1217.0,pv
1180,2020.0,Morelos Solar LLC,S0404,Morelos Solar Facility,CA,15.0,35306.0,pv
1181,2020.0,"Coronal Lost Hills, LLC",S0435,Morgan Lancaster I LLC,CA,1.5,3606.0,pv
1182,2020.0,"Imperial Valley Solar 3, LLC",S0655,Mount Signal Solar Farm V (IVS 3 LLC),CA,252.3,596017.0,pv
1183,2020.0,Not Available,S9114,MTA,CA,1.2,1907.0,pv
1184,2020.0,Not Available,S9023,Napa Valley College,CA,1.0,1622.0,pv
1185,2020.0,S-Power (Sustainable Power Group),S9278,Navajo Solar Power Generation Station 1,CA,1.5,4275.0,pv
1186,2020.0,Goldman Sachs,S0297,Naval Air Weapons Station China Lake,CA,11.1,26467.0,pv
1187,2020.0,Not Available,S9128,Network Appliance,CA,1.4,2277.0,pv
1188,2020.0,Not Available,S9069,Network Appliance/Chevron Energy Solutions,CA,1.0,1622.0,pv
1189,2020.0,Not Available,S9279,Newberry Solar 1 LLC,CA,1.5,2628.0,pv
1190,2020.0,Not Available,S9177,Nickel 1 (NLH1),CA,1.5,2304.0,pv
1191,2020.0,Coronal Group LLC,S0538,Nicolis,CA,20.0,46811.0,pv
1192,2020.0,Not Available,S9107,Nilsen Farms,CA,1.1,1796.0,pv
1193,2020.0,Not Available,S9239,Niner Energy 1 LLC,CA,1.5,2628.0,pv
1194,2020.0,Not Available,S9240,Niner Energy 2 LLC,CA,1.5,2628.0,pv
1195,2020.0,Not Available,S9241,Niner Energy 3 LLC,CA,1.0,1752.0,pv
1196,2020.0,S-Power (Sustainable Power Group),S0414,North Bay Solar 1,CA,1.0,1975.0,pv
1197,2020.0,Silicon Ranch Corporation,S0358,North Kern State Prison,CA,1.0,1278.0,pv
1198,2020.0,Not Available,S0359,North Kern State Prison II,CA,4.0,7008.0,pv
1199,2020.0,S-Power (Sustainable Power Group),S0560,North Lancaster Ranch,CA,20.0,33682.0,pv
1200,2020.0,Solar Power Inc,S0250,North Palm Springs 1A,CA,2.8,5598.0,pv
1201,2020.0,Solar Power Inc,S0251,North Palm Springs 4A,CA,4.9,9848.0,pv
1202,2020.0,Duke Energy Renewables,S0657,North Rosamond Solar,CA,151.1,350565.0,pv
1203,2020.0,North Star Solar LLC,S0341,North Star Solar,CA,61.6,142832.0,pv
1204,2020.0,Not Available,S9100,Norvartis Pharmaceuticals Corp,CA,1.0,1670.0,pv
1205,2020.0,Blythe Solar 110 LLC,S0601,NRG Blythe Solar II LLC,CA,20.0,49522.0,pv
1206,2020.0,Clearway Energy,S0238,NRG Solar Borrego I,CA,26.0,66151.0,pv
1207,2020.0,NRG Solar Community I LLC,S0296,NRG Solar Community I LLC (SDSU Solar),CA,5.7,14210.0,pv
1208,2020.0,Not Available,S9170,Oakley Solar Project,CA,1.5,2169.0,pv
1209,2020.0,Clearway Energy,S0338,Oasis Solar,CA,20.0,54277.0,pv
1210,2020.0,Not Available,S0671,Oasis Solar,CA,13.5,31450.0,pv
1211,2020.0,Not Available,S9156,Occidental College Solar Project,CA,1.1,2001.0,pv
1212,2020.0,Not Available,S9081,Ohlone Community College District,CA,1.0,1622.0,pv
1213,2020.0,Not Available,S9126,Olam West Coast,CA,1.4,2192.0,pv
1214,2020.0,Onward Energy,S0316,Old River One LLC,CA,20.0,47149.0,pv
1215,2020.0,Not Available,S0641,One Ten Partners,CA,2.0,5489.0,pv
1216,2020.0,Longroad Energy,S0306,Orion 1 Solar,CA,12.4,23429.0,pv
1217,2020.0,Longroad Energy,S0307,Orion 2 Solar,CA,8.0,13752.0,pv
1218,2020.0,Not Available,S9133,Oro Loma Sanitary District,CA,1.5,2449.0,pv
1219,2020.0,S-Power (Sustainable Power Group),S9280,Otoe Solar Power Generation Station 1,CA,1.5,3457.0,pv
1220,2020.0,Longroad Energy,S0363,Palm Springs SD - Cathedral City HS,CA,1.0,1692.0,pv
1221,2020.0,Longroad Energy,S0365,Palm Springs SD - Palm Springs HS,CA,1.0,1778.0,pv
1222,2020.0,Longroad Energy,S0367,Palm Springs SD - Rancho Mirage HS,CA,1.0,1511.0,pv
1223,2020.0,CED California Holdings LLC,S0635,Panoche Valley Solar,CA,140.0,325480.0,pv
1224,2020.0,Not Available,S9011,Paramount Farms Inc.,CA,1.0,1622.0,pv
1225,2020.0,Not Available,S9265,Parducci 2MW PV Project (3) (2012 PV RFO - 1),CA,2.0,3504.0,pv
1226,2020.0,Kona Solar LLC,S0441,Park Meridian,CA,1.5,2920.0,pv
1227,2020.0,Not Available,S0361,Patton State Hospital II,CA,1.0,1750.0,pv
1228,2020.0,SunPower Capital Services,S0543,Pearblossom Solar,CA,9.5,25391.0,pv
1229,2020.0,Not Available,S9043,Peralta Community College Dist,CA,1.0,1622.0,pv
1230,2020.0,Not Available,S9307,Petaluma Solar Millennium Fund LLC_(Petaluma Solar #1101),CA,1.5,1971.0,pv
1231,2020.0,Not Available,S9308,Petaluma Solar Millennium Fund LLC_(Petaluma Solar #1102),CA,1.5,1971.0,pv
1232,2020.0,Not Available,S0442,Pico Rivera,CA,0.9,1635.0,pv
1233,2020.0,Los Angeles Community College District,S0181,Pierce College LACCD,CA,2.1,3679.0,pv
1234,2020.0,Los Angeles Department of Water & Power (LADWP),S9160,Pine Tree Solar Project,CA,8.5,10092.0,pv
1235,2020.0,Not Available,S0349,Pleasant Valley State Prison,CA,1.2,2979.0,pv
1236,2020.0,Sacramento PV Energy LLC,S0154,Point Pleasant (Lawrence Solar Farm),CA,1.0,1780.0,pv
1237,2020.0,Not Available,S9070,Pokka Bottling,CA,1.0,1622.0,pv
1238,2020.0,Not Available,S9042,Pollution Control Monterey Reg'l Water,CA,1.0,1622.0,pv
1239,2020.0,Port of Los Angeles,S0142,Port of Los Angeles Berth 93,CA,1.1,1927.0,pv
1240,2020.0,Not Available,S9030,Port of Oakland,CA,1.0,1622.0,pv
1241,2020.0,D. E. Shaw,S0597,"Portal Ridge B, LLC",CA,20.0,48800.0,pv
1242,2020.0,D. E. Shaw,S0598,"Portal Ridge C, LLC",CA,11.4,28827.0,pv
1243,2020.0,Tulare PV I LLC,S0151,Porterville Solar,CA,3.5,6576.0,pv
1244,2020.0,Not Available,S9019,Power Agency Northern CA,CA,1.0,1622.0,pv
1245,2020.0,Not Available,S9051,Power Agency Northern California,CA,1.0,1622.0,pv
1246,2020.0,S-Power (Sustainable Power Group),S9281,Powhatan Solar Power Generation Station 1,CA,1.5,4376.0,pv
1247,2020.0,Not Available,S9044,Primex Farms LLC,CA,1.0,1622.0,pv
1248,2020.0,Not Available,S9294,Pristine Sun Fund 1 LLC_(2056_Jardine),CA,1.0,1314.0,pv
1249,2020.0,Not Available,S9296,Pristine Sun Fund 1 LLC_(2059_Scherz),CA,0.8,985.0,pv
1250,2020.0,Not Available,S9184,Pristine Sun Fund 1 LLC_(2094_Buzzelle),CA,1.3,1642.0,pv
1251,2020.0,Not Available,S9183,Pristine Sun Fund 1 LLC_(2125_Jarvis),CA,1.0,1314.0,pv
1252,2020.0,Pristine Sun LLC,S9310,Pristine Sun Fund 1 LLC_(2127_Harris),CA,1.3,2361.0,pv
1253,2020.0,Not Available,S9267,Pristine Sun Fund 10 Fresno PGE LLC_(2097_Helton),CA,1.5,3632.0,pv
1254,2020.0,Not Available,S9190,Pristine Sun Fund 10 Fresno PGE LLC_(2102_Christensen),CA,1.0,1314.0,pv
1255,2020.0,Not Available,S9317,Pristine Sun Fund 5 LLC_(2020_Rolf),CA,0.5,657.0,pv
1256,2020.0,Not Available,S9312,Pristine Sun Fund 5 LLC_(2021_Doran),CA,1.5,1971.0,pv
1257,2020.0,Not Available,S9315,Pristine Sun Fund 5 LLC_(2039_Flournoy),CA,1.0,1314.0,pv
1258,2020.0,Not Available,S9313,Pristine Sun Fund 5 LLC_(2040_Alvares),CA,1.5,1971.0,pv
1259,2020.0,Not Available,S9319,Pristine Sun Fund 5 LLC_(2041_Alvares),CA,0.3,328.0,pv
1260,2020.0,Not Available,S9318,Pristine Sun Fund 5 LLC_(2065_Rogers),CA,0.5,657.0,pv
1261,2020.0,Not Available,S9302,Pristine Sun Fund 5 LLC_(2113_Fritzjarrell),CA,1.0,1314.0,pv
1262,2020.0,Not Available,S9314,Pristine Sun Fund 5 LLC_(2119_Lvvorn),CA,1.0,1314.0,pv
1263,2020.0,Not Available,S9316,Pristine Sun Fund 5 LLC_(2158_Stroing),CA,0.8,985.0,pv
1264,2020.0,Not Available,S9185,Pristine Sun Fund 6 Butte PGE LLC_(2096_Cotton),CA,1.0,1314.0,pv
1265,2020.0,Not Available,S9186,Pristine Sun Fund 6 Butte PGE LLC_(2129_Ballard),CA,1.0,1314.0,pv
1266,2020.0,Not Available,S9298,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2050_Gomez),CA,0.5,657.0,pv
1267,2020.0,Not Available,S9293,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2052_Cossa),CA,1.5,1971.0,pv
1268,2020.0,Not Available,S9299,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2053_Pisciotta),CA,0.3,328.0,pv
1269,2020.0,Not Available,S9297,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2103_Hill),CA,0.8,985.0,pv
1270,2020.0,Not Available,S9295,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2163_Bray),CA,1.0,1314.0,pv
1271,2020.0,Not Available,S9311,Pristine Sun Fund 8 Sutter PGE LLC_(2179_Smotherman),CA,0.5,657.0,pv
1272,2020.0,Longroad Energy,S0368,Procter & Gamble - Oxnard,CA,1.0,1775.0,pv
1273,2020.0,Plumas Sierra Rural Electric Cooperative,S0697,PSREC/SIAD Solar,CA,2.5,6056.0,pv
1274,2020.0,Duke Energy Renewables,S9416,Pumpjack Solar 1 PV,CA,20.0,43699.0,pv
1275,2020.0,Not Available,S9404,Putah Creek Solar Farm,CA,2.0,4890.0,pv
1276,2020.0,CD Arevon USA Inc.,S0443,Quinto Solar PV Project,CA,108.0,266082.0,pv
1277,2020.0,Not Available,S9206,Rachel Energy LLC,CA,1.5,2628.0,pv
1278,2020.0,QE - Foresight Group US,S0261,Radiance Solar 4,CA,1.5,3287.0,pv
1279,2020.0,QE - Foresight Group US,S0262,Radiance Solar 5,CA,1.5,3390.0,pv
1280,2020.0,Sol Orchard,S0305,Ramona 1 & 2,CA,7.5,13327.0,pv
1281,2020.0,San Diego Gas & Electric,S0634,Ramona Solar Energy Facility,CA,4.9,6210.0,pv
1282,2020.0,Kona Solar LLC,S0446,Rancho Cucamonga Distribution #1,CA,1.8,3078.0,pv
1283,2020.0,D. E. Shaw,S0602,Rancho Seco Solar,CA,10.9,22903.0,pv
1284,2020.0,D. E. Shaw,S0701,Rancho Seco Solar II,CA,160.0,8645.0,pv
1285,2020.0,Recurrent Energy LLC,S0536,RE Astoria,CA,100.0,286961.0,pv
1286,2020.0,Recurrent Energy LLC,S0537,RE Astoria 2,CA,75.0,221110.0,pv
1287,2020.0,Recurrent Energy LLC,S0530,RE Barren Ridge 1,CA,60.0,168612.0,pv
1288,2020.0,Canadian Solar,S0284,RE Bruceville Solar 1,CA,5.0,10250.0,pv
1289,2020.0,Canadian Solar,S0285,RE Bruceville Solar 2,CA,5.0,11006.0,pv
1290,2020.0,Canadian Solar,S0286,RE Bruceville Solar 3,CA,5.0,10766.0,pv
1291,2020.0,Goldman Sachs,S0294,RE Columbia 3,CA,10.0,22938.0,pv
1292,2020.0,Canadian Solar,S0280,RE Dillard Road 1,CA,3.0,5625.0,pv
1293,2020.0,Canadian Solar,S0281,RE Dillard Road 2,CA,3.0,6293.0,pv
1294,2020.0,Canadian Solar,S0282,RE Dillard Road 3,CA,3.0,6198.0,pv
1295,2020.0,Canadian Solar,S0283,RE Dillard Road 4,CA,0.4,627.0,pv
1296,2020.0,Canadian Solar,S0205,RE Kammerer Road 1,CA,5.0,10893.0,pv
1297,2020.0,Canadian Solar,S0206,RE Kammerer Road 2,CA,5.0,11169.0,pv
1298,2020.0,Canadian Solar,S0207,RE Kammerer Road 3,CA,5.0,11222.0,pv
1299,2020.0,Canadian Solar,S0211,RE McKenzie 1,CA,5.0,11322.0,pv
1300,2020.0,Canadian Solar,S0212,RE McKenzie 2,CA,5.0,11716.0,pv
1301,2020.0,Canadian Solar,S0213,RE McKenzie 3,CA,5.0,11799.0,pv
1302,2020.0,Canadian Solar,S0214,RE McKenzie 4,CA,5.0,11024.0,pv
1303,2020.0,Canadian Solar,S0215,RE McKenzie 5,CA,5.0,11462.0,pv
1304,2020.0,Canadian Solar,S0216,RE McKenzie 6,CA,5.0,11459.0,pv
1305,2020.0,Kaiser Permanente,S0220,RE Mohican,CA,1.0,1690.0,pv
1306,2020.0,Recurrent Energy LLC,S0533,RE Mustang,CA,30.0,70712.0,pv
1307,2020.0,Recurrent Energy LLC,S0534,RE Mustang 3,CA,40.0,86729.0,pv
1308,2020.0,Recurrent Energy LLC,S0535,RE Mustang 4,CA,30.0,74452.0,pv
1309,2020.0,PureGen Power,S0222,RE North Face,CA,1.0,1802.0,pv
1310,2020.0,Canadian Solar,S0278,RE Rio Grande,CA,5.0,10427.0,pv
1311,2020.0,Goldman Sachs,S0288,RE Rosamond One,CA,20.0,57108.0,pv
1312,2020.0,Goldman Sachs,S0287,RE Rosamond Two,CA,20.0,44051.0,pv
1313,2020.0,Goldman Sachs,S0279,RE Victor Phelan Solar One,CA,17.5,44108.0,pv
1314,2020.0,Not Available,S0673,Rector Solar,CA,17.3,25366.0,pv
1315,2020.0,S-Power (Sustainable Power Group),S0431,Redcrest Solar Farm,CA,16.7,33848.0,pv
1316,2020.0,Not Available,S0672,Redway Solar,CA,8.5,14896.0,pv
1317,2020.0,Not Available,S0652,Redwood Solar Farm 4,CA,20.0,49722.0,pv
1318,2020.0,Not Available,S0321,Regulus Solar,CA,60.0,142754.0,pv
1319,2020.0,Not Available,S9007,Rice Mill Inc. Far West,CA,1.0,1622.0,pv
1320,2020.0,Duke Energy Renewables,S0565,Rio Bravo Solar I LLC (Pumpjack Solar2),CA,20.0,44673.0,pv
1321,2020.0,Duke Energy Renewables,S0547,Rio Bravo Solar II (PMPJCK),CA,20.0,45077.0,pv
1322,2020.0,Tesla Inc.,S0627,Rite Aid - Lancaster,CA,1.1,2500.0,pv
1323,2020.0,South San Joaquin Irr District,S0120,Robert O. Schulz Solar Farm #1 and #2,CA,1.4,1568.0,pv
1324,2020.0,Not Available,S9242,Rodeo Solar A2 LLC,CA,1.5,2628.0,pv
1325,2020.0,Not Available,S9243,Rodeo Solar B2 LLC,CA,1.5,2628.0,pv
1326,2020.0,S-Power (Sustainable Power Group),S9244,Rodeo Solar C2 LLC,CA,1.5,3783.0,pv
1327,2020.0,S-Power (Sustainable Power Group),S9245,Rodeo Solar D2 LLC,CA,1.5,2979.0,pv
1328,2020.0,Not Available,S9120,Roplast Industries Inc.,CA,1.2,2019.0,pv
1329,2020.0,Clearway Energy,S0700,Rosamond Central,CA,192.0,8050.0,pv
1330,2020.0,SunPower Capital Services,S0569,Rosamond West Solar 1 (Stanford Solar),CA,54.0,114426.0,pv
1331,2020.0,SunPower Capital Services,S0570,Rosamond West Solar 2 (TID Solar),CA,54.0,123873.0,pv
1332,2020.0,Not Available,S9266,Ruddick-2 2MW PV Project (4) (2012 PV RFO - 1),CA,2.0,3504.0,pv
1333,2020.0,Not Available,S9000,Ruiz Foods,CA,1.0,1752.0,pv
1334,2020.0,Tesla Inc.,S0660,Sacramento Regional County Sanitation District,CA,3.7,7627.0,pv
1335,2020.0,Not Available,S9071,Salinas Valley Memorial Hospital,CA,1.0,1622.0,pv
1336,2020.0,Bay4 Energy Services LLC,S0304,San Benito Smart Park,CA,1.5,3133.0,pv
1337,2020.0,Longroad Energy,S0378,San Diego - Alta Rd. EMDF Canopy,CA,1.0,1430.0,pv
1338,2020.0,San Diego County Regional Airport Authority,S0720,San Diego Airport Solar,CA,5.5,8677.0,pv
1339,2020.0,San Diego City of,S0401,San Diego City Regional Airport Authority,CA,1.6,2803.0,pv
1340,2020.0,Not Available,S9119,San Francisco State University,CA,1.2,2011.0,pv
1341,2020.0,Not Available,S9127,San Jose Evergreen Community College,CA,1.4,2237.0,pv
1342,2020.0,Not Available,S9054,San Miguel Winery,CA,1.0,1622.0,pv
1343,2020.0,S-Power (Sustainable Power Group),S0698,San Pablo Raceway,CA,100.0,276820.0,pv
1344,2020.0,Eurus Energy America Corporation,S0131,Sand Drag,CA,19.0,35888.0,pv
1345,2020.0,Not Available,S9246,Sandra Energy LLC,CA,1.5,2628.0,pv
1346,2020.0,Tesla Inc.,S0632,Sanger USD Sanger High School,CA,1.1,1310.0,pv
1347,2020.0,Longroad Energy,S0379,SCE - Corona,CA,1.0,1611.0,pv
1348,2020.0,Not Available,S9155,Sepulveda Ambulatory Care Center,CA,4.0,7008.0,pv
1349,2020.0,X-Elio North America Inc.,S0163,SEPV 1 (Gestamp - GASNA),CA,2.0,4947.0,pv
1350,2020.0,S-Power (Sustainable Power Group),S0557,SEPV 18 - Palmdale 18,CA,2.0,5282.0,pv
1351,2020.0,X-Elio North America Inc.,S0164,SEPV 2 (Gestamp - GASNA),CA,2.0,4350.0,pv
1352,2020.0,Not Available,S0677,SEPV EAST,CA,3.0,5520.0,pv
1353,2020.0,S-Power (Sustainable Power Group),S0550,SEPV Mojave West,CA,20.0,52841.0,pv
1354,2020.0,S-Power (Sustainable Power Group),S0415,SEPV Palmdale East LLC,CA,10.0,24595.0,pv
1355,2020.0,Not Available,S9207,Sequoia (Bena C),CA,1.5,2628.0,pv
1356,2020.0,Coronal Group LLC,S0517,Sequoia PV2,CA,3.0,5710.0,pv
1357,2020.0,Coronal Group LLC,S0518,Sequoia PV3,CA,3.0,4851.0,pv
1358,2020.0,Not Available,S9036,Services Inc. #345 Ikea Distribution,CA,1.0,1622.0,pv
1359,2020.0,Duke Energy Renewables,S0408,Seville Solar One,CA,20.0,50094.0,pv
1360,2020.0,Duke Energy Renewables,S0409,Seville Solar Two,CA,30.0,77728.0,pv
1361,2020.0,S-Power (Sustainable Power Group),S0695,SFDK Solar,CA,6.3,10806.0,pv
1362,2020.0,NextEra Energy Resources LLC,S0330,Shafter Solar LLC,CA,20.0,49793.0,pv
1363,2020.0,Not Available,S9002,Shasta College,CA,1.0,1620.0,pv
1364,2020.0,Not Available,S9092,Siemens Industry Inc.,CA,1.0,1624.0,pv
1365,2020.0,S-Power (Sustainable Power Group),S0432,Sierra Solar Greenworks LLC,CA,20.0,40711.0,pv
1366,2020.0,Not Available,S9174,Silver Ridge Mount Signal (Imperial Valley Solar 1),CA,200.0,399294.0,pv
1367,2020.0,Not Available,S0351,Snowline - Duncan Road (North),CA,1.5,4003.0,pv
1368,2020.0,Not Available,S0352,Snowline - Duncan Road (South),CA,1.0,2521.0,pv
1369,2020.0,Not Available,S0355,Snowline - White Road (Central),CA,1.5,3948.0,pv
1370,2020.0,Not Available,S0353,Snowline - White Road (North),CA,1.5,4045.0,pv
1371,2020.0,Not Available,S0354,Snowline - White Road (South),CA,1.5,4084.0,pv
1372,2020.0,"BHE Renewables, LLC",S0252,Solar Star I (MidAmerican),CA,318.0,826320.0,pv
1373,2020.0,"BHE Renewables, LLC",S0253,Solar Star II (MidAmerican),CA,279.0,727894.0,pv
1374,2020.0,Not Available,S0374,Soledad,CA,1.0,2363.0,pv
1375,2020.0,Not Available,S0360,SolFocus - Victor Valley Community College,CA,1.3,2190.0,pv
1376,2020.0,S-Power (Sustainable Power Group),S0558,Solverde 1,CA,85.0,217655.0,pv
1377,2020.0,Southern Power Company,S0326,Sonora Solar Facility,CA,50.0,125911.0,pv
1378,2020.0,Not Available,S9208,South Kern Solar 1 (1) (SKIC 2012 PV RFO - 1),CA,10.0,18092.0,pv
1379,2020.0,Not Available,S9140,Southeast Wastwater Treatment Plant/CCSF,CA,2.0,3243.0,pv
1380,2020.0,Southwestern Community College,S0399,Southwestern Community College,CA,1.1,1996.0,pv
1381,2020.0,Not Available,S9151,Spansion LLC,CA,3.0,4865.0,pv
1382,2020.0,Not Available,S0678,SPEV WEST,CA,2.0,3680.0,pv
1383,2020.0,Sierra Pacific Industries Inc,S0707,SPI - Red Bluff,CA,8.4,13404.0,pv
1384,2020.0,CD Arevon USA Inc.,S0690,Springbok 3,CA,119.6,242529.0,pv
1385,2020.0,62SK 8MW LLC,S0603,Springbok Solar Farm 1,CA,105.0,294605.0,pv
1386,2020.0,62SK 8MW LLC,S0604,Springbok Solar Farm 2,CA,155.0,410961.0,pv
1387,2020.0,Not Available,S0675,Springville Solar,CA,18.5,26360.0,pv
1388,2020.0,Southern California Edison (SCE),S0118,SPVP002 Chino Rooftop Solar,CA,1.2,722.0,pv
1389,2020.0,Southern California Edison (SCE),S0128,SPVP003 Rialto,CA,1.2,570.0,pv
1390,2020.0,Southern California Edison (SCE),S0158,SPVP005 Redlands,CA,3.4,2661.0,pv
1391,2020.0,Southern California Edison (SCE),S0136,SPVP006 Ontario,CA,2.5,2453.0,pv
1392,2020.0,Southern California Edison (SCE),S0185,SPVP007 Redlands,CA,3.2,2304.0,pv
1393,2020.0,Southern California Edison (SCE),S0186,SPVP008 Ontario,CA,2.8,1940.0,pv
1394,2020.0,Southern California Edison (SCE),S0187,SPVP009 Ontario,CA,1.4,1191.0,pv
1395,2020.0,Southern California Edison (SCE),S0188,SPVP010 Fontana (Etiwanda),CA,2.3,1637.0,pv
1396,2020.0,Southern California Edison (SCE),S0189,SPVP011 Redlands RDC 4,CA,5.0,3259.0,pv
1397,2020.0,Southern California Edison (SCE),S9167,SPVP012 Ontario,CA,0.5,447.0,pv
1398,2020.0,Southern California Edison (SCE),S0190,SPVP013 Redlands,CA,4.9,3704.0,pv
1399,2020.0,Southern California Edison (SCE),S0191,SPVP015 Fontana (Etiwanda) includes SPVP001,CA,4.7,3765.0,pv
1400,2020.0,Southern California Edison (SCE),S0192,SPVP016 Redlands,CA,1.8,741.0,pv
1401,2020.0,Southern California Edison (SCE),S0193,SPVP017 Fontana (Etiwanda),CA,4.5,3578.0,pv
1402,2020.0,Southern California Edison (SCE),S0194,SPVP018 Fontana (Etiwanda),CA,1.9,1501.0,pv
1403,2020.0,Southern California Edison (SCE),S0195,SPVP022 Redlands,CA,3.1,1726.0,pv
1404,2020.0,Southern California Edison (SCE),S0196,SPVP023 Fontana (Etiwanda),CA,3.9,3803.0,pv
1405,2020.0,Southern California Edison (SCE),S0197,SPVP026 Rialto,CA,8.6,7645.0,pv
1406,2020.0,Southern California Edison (SCE),S0227,SPVP027 Rialto,CA,2.6,1396.0,pv
1407,2020.0,Southern California Edison (SCE),S0198,SPVP028 San Bernardino (Vista 28),CA,4.9,3712.0,pv
1408,2020.0,Southern California Edison (SCE),S0199,SPVP032 Ontario - Kennedy 2,CA,1.7,1459.0,pv
1409,2020.0,Southern California Edison (SCE),S0200,SPVP033 Ontario - Kennedy 3,CA,1.3,1410.0,pv
1410,2020.0,Southern California Edison (SCE),S0201,SPVP042 Porterville (Vestal),CA,6.8,6673.0,pv
1411,2020.0,Southern California Edison (SCE),S0202,SPVP044 Perris (Valley),CA,10.2,0.0,pv
1412,2020.0,Southern California Edison (SCE),S0322,SPVP048 Redlands,CA,5.0,6224.0,pv
1413,2020.0,Not Available,S0210,SS San Antonio West LLC,CA,1.9,1402.0,pv
1414,2020.0,Longroad Energy,S0366,Staples - La Mirada,CA,1.0,1556.0,pv
1415,2020.0,Not Available,S9129,Stocker Resources/ Plains Exploration & Production Company,CA,1.4,2311.0,pv
1416,2020.0,Not Available,S9150,Stockton Delta Water Supply Project,CA,3.0,4865.0,pv
